STOP_ID, ROUTES_USING_STOP, LONGITUDE, TICKETZONE, LATITUDE, STOP_NAME, OBJECTID
"19023","64",145.023837,"1",-37.864558,"44-Bailey Ave/Dandenong Rd (Armadale)",101
"46517","64",145.025419,"1",-37.865359,"48-Hawthorn Rd/Dandenong Rd (Caulfield North)",1575
"19019","64",145.025769,"1",-37.865428,"48-Hawthorn Rd/Dandenong Rd (Caulfield North)",100
"18432","64,16",145.025904,"1",-37.865899,"48A-Dandenong Rd/Hawthorn Rd (Caulfield North)",254
"18431","64,16",145.025519,"1",-37.867992,"49-Wanda Rd/Hawthorn Rd (Caulfield North)",253
"19018","64,16",145.025754,"1",-37.86769,"49-Arthur St/Hawthorn Rd (Caulfield North)",99
"20520","96",144.979944,"1",-37.868877,"139-Belford St/Acland St (St Kilda)",913
"20522","96",144.980071,"1",-37.868807,"139-Belford St/Acland St (St Kilda)",914
"18364","67",144.988345,"1",-37.87012,"36-St Kilda Primary School/Brighton Rd (Elwood)",203
"18973","67",144.988415,"1",-37.870059,"36-St Kilda Primary School/Brighton Rd (Balaclava)",66
"18622","78",144.989774,"1",-37.871091,"36-Brighton Rd/Chapel St (St Kilda)",735
"18974","67",144.989494,"1",-37.871771,"37-Chapel St/Brighton Rd (Balaclava)",67
"18365","67",144.990078,"1",-37.872881,"38-Wimbledon Ave/Brighton Rd (Elwood)",204
"18975","67",144.990125,"1",-37.8728,"38-Brunning St/Brighton Rd (Balaclava)",68
"20598","3/3a,16",144.993813,"1",-37.868862,"38-Balaclava Station/Carlisle St (Balaclava)",981
"18367","67",144.992018,"1",-37.87596,"39-Glen Eira Rd/Brighton Rd (Elwood)",205
"18633","3/3a,16",144.996513,"1",-37.86907,"39-Orange Gr/Carlisle St (Balaclava)",740
"18976","67",144.992545,"1",-37.876636,"39-Glen Eira Rd/Brighton Rd (Balaclava)",69
"20599","3/3a,16",144.996736,"1",-37.869245,"39-Carlisle Ave/Carlisle St (St Kilda)",982
"18368","67",144.993892,"1",-37.878947,"40-Scott St/Brighton Rd (Elwood)",206
"18977","67",144.993973,"1",-37.878886,"40-Scott St/Brighton Rd (Balaclava)",70
"18634","3/3a,16",144.999289,"1",-37.869433,"40-Hotham St/Carlisle St (Balaclava)",741
"20647","3/3a,16",144.999625,"1",-37.86961,"40-Hotham St/Balaclava Rd (St Kilda East)",983
"18369","67",144.99508,"1",-37.880842,"41-Coleridge St/Brighton Rd (Elwood)",207
"18978","67",144.995161,"1",-37.880798,"41-Coleridge St/Brighton Rd (Balaclava)",71
"18635","3/3a,16",145.001577,"1",-37.869706,"41-Vadlure Ave/Balaclava Rd (Caulfield North)",742
"20648","3/3a,16",145.002582,"1",-37.869984,"41-Empress Rd/Balaclava Rd (Caulfield North)",984
"18370","67",144.996344,"1",-37.882864,"42-Hotham St/Brighton Rd (St Kilda East)",208
"18979","67",144.996501,"1",-37.882957,"42-Hotham St/Brighton Rd (Balaclava)",72
"18371","67",144.997578,"1",-37.883904,"43-Brighton Rd/Glenhuntly Rd (Elsternwick)",209
"18980","67",144.997842,"1",-37.8838,"43-Brighton Rd/Glenhuntly Rd (Elsternwick)",73
"18636","3/3a,16",145.005317,"1",-37.870166,"42-Sidwell Ave/Balaclava Rd (Caulfield North)",743
"21042","3/3a,16",145.005585,"1",-37.870342,"42-Allan Rd/Balaclava Rd (Caulfield North)",999
"18981","67",145.00038,"1",-37.88415,"44-Elsternwick Railway Station/Glenhuntly Rd (Elsternwick)",74
"18372","67",145.000557,"1",-37.884306,"44-Elsternwick Railway Station/Glenhuntly Rd (Elsternwick)",210
"18637","3/3a,16",145.008466,"1",-37.870553,"43-Orrong Rd/Balaclava Rd (Caulfield North)",744
"21057","3/3a,16",145.008791,"1",-37.870748,"43-Orrong Rd/Balaclava Rd (Caulfield North)",1000
"18982","67",145.003812,"1",-37.884613,"45-Elsternwick Shopping Centre/Glenhuntly Rd (Elsternwick)",75
"18373","67",145.003945,"1",-37.884751,"45-Elsternwick Shopping Centre/Glenhuntly Rd (Elsternwick)",211
"18638","3/3a,16",145.012363,"1",-37.871069,"44-Ontario St/Balaclava Rd (Caulfield North)",745
"21058","3/3a,16",145.012383,"1",-37.871178,"44-Otira Rd/Balaclava Rd (Caulfield North)",1001
"18983","67",145.005705,"1",-37.884862,"46-Orrong Rd/Glenhuntly Rd (Elsternwick)",76
"18374","67",145.006211,"1",-37.885051,"46-Orrong Rd/Glenhuntly Rd (Elsternwick)",212
"18639","3/3a,16",145.014732,"1",-37.871344,"45-Lumeah Rd/Balaclava Rd (Caulfield North)",746
"21059","3/3a,16",145.015101,"1",-37.871557,"45-Kent Gr/Balaclava Rd (Caulfield North)",1002
"18984","67",145.009127,"1",-37.885271,"47-Shoobra Rd/Glenhuntly Rd (Elsternwick)",77
"18375","67",145.009113,"1",-37.885388,"47-Shoobra Rd/Glenhuntly Rd (Elsternwick)",213
"18640","3/3a,16",145.017621,"1",-37.871726,"46-Kooyong Rd/Balaclava Rd (Caulfield North)",747
"21060","3/3a,16",145.017957,"1",-37.871894,"46-Kooyong Rd/Balaclava Rd (Caulfield North)",1003
"18985","67",145.012267,"1",-37.885649,"48-Parkside St/Glenhuntly Rd (Elsternwick)",78
"18376","67",145.012241,"1",-37.885756,"48-Parkside St/Glenhuntly Rd (Elsternwick)",214
"18641","3/3a,16",145.021099,"1",-37.872145,"47-Elmhurst Rd/Balaclava Rd (Caulfield North)",748
"18468","3/3a,16",145.021175,"1",-37.872299,"47-Caulfield Junior College/Balaclava Rd (Caulfield North)",284
"18986","67",145.014874,"1",-37.885963,"49-Kooyong Rd/Glenhuntly Rd (Elsternwick)",79
"18392","67",145.015086,"1",-37.886102,"49-Kooyong Rd/Glenhuntly Rd (Elsternwick)",215
"19327","58",144.998488,"1",-37.839771,"129-Tivoli Rd/Toorak Rd (South Yarra)",1206
"18705","58",144.998666,"1",-37.839927,"129-Tivoli Rd/Toorak Rd (South Yarra)",773
"19123","72",145.009321,"1",-37.848948,"36-Canterbury Rd/Malvern Rd (Toorak)",1138
"19100","78",144.996042,"1",-37.836944,"51-Malcolm St/Chapel St (South Yarra)",1120
"18939","72",145.009992,"1",-37.848923,"36-A'Beckett St/Malvern Rd (Toorak)",32
"18605","78",144.996342,"1",-37.836364,"51-Malcolm St/Chapel St (South Yarra)",718
"19328","58",145.001988,"1",-37.840209,"130-Hawksburn Rd/Toorak Rd (South Yarra)",1207
"18940","72",145.012076,"1",-37.849193,"37-Orrong Rd/Malvern Rd (Toorak)",33
"18706","58",145.002336,"1",-37.840368,"130-Hawksburn Rd/Toorak Rd (South Yarra)",774
"19069","72",145.012469,"1",-37.84938,"37-Orrong Rd/Malvern Rd (Toorak)",146
"19329","58",145.004582,"1",-37.840514,"131-Williams Rd/Toorak Rd (South Yarra)",1208
"18707","58",145.00536,"1",-37.840725,"131-Williams Rd/Toorak Rd (Toorak)",775
"19098","78",144.996608,"1",-37.832827,"53-Howard St/Church St (Richmond)",1119
"18941","72",145.01536,"1",-37.849618,"38-Clendon Rd/Malvern Rd (Toorak)",34
"19068","72",145.015617,"1",-37.849793,"38-Clendon Rd/Malvern Rd (Toorak)",145
"18603","78",144.996794,"1",-37.832668,"53-Howard St/Church St (Richmond)",717
"18708","58",145.008452,"1",-37.841093,"132-Toorak Village/Toorak Rd (Toorak)",776
"19330","58",145.008342,"1",-37.840965,"132-Toorak Village/Toorak Rd (Toorak)",1209
"19097","78",144.996967,"1",-37.830472,"54-Balmain St/Church St (Richmond)",1118
"18602","78",144.997187,"1",-37.830331,"54-Cotter St/Church St (Cremorne)",716
"19331","58",145.010585,"1",-37.841228,"133-Grange Rd/Toorak Rd (Toorak)",1210
"18709","58",145.010888,"1",-37.841387,"133-Canterbury Rd/Toorak Rd (Toorak)",777
"18601","78",144.997269,"1",-37.828972,"55-Adelaide St/Church St (Cremorne)",715
"19096","78",144.997456,"1",-37.828768,"55-Gibbons St/Church St (Richmond)",1117
"19332","58",145.013734,"1",-37.841615,"134-Orrong Rd/Toorak Rd (Toorak)",1211
"18781","58",145.014048,"1",-37.841755,"134-Orrong Rd/Toorak Rd (Toorak)",9
"19280","70",144.996055,"1",-37.825527,"10-Swan Street Shopping Centre/Swan St (Richmond)",1176
"19464","70",144.9959,"1",-37.82538,"10-Swan Street Shopping Centre/Swan St (Richmond)",1329
"19095","78",144.997843,"1",-37.826638,"56-East Richmond Railway Station/Church St (Richmond)",1116
"18599","78",144.997821,"1",-37.825782,"57-Swan St/Church St (Richmond)",714
"19463","70",144.99778,"1",-37.82561,"11-Church St/Swan St (Richmond)",1328
"19281","70",144.998094,"1",-37.82576,"11-Church St/Swan St (Richmond)",1177
"19094","78",144.998032,"1",-37.825551,"57-Swan St/Church St (Richmond)",1115
"18782","58",145.017583,"1",-37.842166,"135-Woorigoleen Rd/Toorak Rd (Toorak)",10
"19333","58",145.017541,"1",-37.84204,"135-Woorigoleen Rd/Toorak Rd (Toorak)",1212
"18598","78",144.998163,"1",-37.824058,"58-Gipps St/Church St (Richmond)",713
"19093","78",144.998354,"1",-37.823727,"58-Gipps St/Church St (Richmond)",1114
"19462","70",145.002345,"1",-37.826102,"12-Coppin St/Swan St (Richmond)",1327
"19282","70",145.00258,"1",-37.826259,"12-Coppin St/Swan St (Richmond)",1178
"18597","78",144.998541,"1",-37.821838,"59-St Ignatius Church/Church St (Richmond)",712
"19092","78",144.998714,"1",-37.821742,"59-St Ignatius Church/Church St (Richmond)",1113
"19283","70",145.004902,"1",-37.826506,"13-Edinburgh St/Swan St (Burnley)",1179
"19461","70",145.00511,"1",-37.826392,"13-Edinburgh St/Swan St (Richmond)",1326
"18596","78",144.99881,"1",-37.820302,"60-Abinger St/Church St (Richmond)",711
"19091","78",144.998957,"1",-37.820322,"60-Abinger St/Church St (Richmond)",1112
"19460","70",145.006877,"1",-37.826593,"14-Burnley St/Swan St (Richmond)",1325
"19294","70",145.00736,"1",-37.826791,"14-Burnley St/Swan St (Burnley)",1180
"19709","75,48",144.998791,"1",-37.818472,"18-Church St/Bridge Rd (Richmond)",813
"18595","78",144.999079,"1",-37.818729,"61-Bridge Rd/Church St (Richmond)",710
"19718","75,48",144.999423,"1",-37.818618,"18-Church St/Bridge Rd (Richmond)",822
"19090","78",144.999292,"1",-37.818426,"61-Bridge Rd/Church St (Richmond)",1111
"19459","70",145.009607,"1",-37.826901,"15-Stawell St/Swan St (Richmond)",1324
"19295","70",145.009784,"1",-37.827048,"15-Stawell St/Swan St (Burnley)",1181
"19717","75,48",145.001372,"1",-37.818813,"19-Richmond Town Hall/Bridge Rd (Richmond)",821
"19710","75,48",145.001374,"1",-37.81875,"19-Richmond Town Hall/Bridge Rd (Richmond)",814
"19296","70",145.011778,"1",-37.827262,"16-Park Gr/Swan St (Burnley)",1182
"18594","78",144.999574,"1",-37.815962,"62-Highett St/Church St (Richmond)",709
"19458","70",145.01228,"1",-37.827198,"16-Park Gr/Swan St (Burnley)",1323
"19089","78",144.999773,"1",-37.815749,"62-Highett St/Church St (Richmond)",1110
"19711","75,48",145.003571,"1",-37.818977,"20-Coppin St/Bridge Rd (Richmond)",815
"19716","75,48",145.003977,"1",-37.819083,"20-Coppin St/Bridge Rd (Richmond)",820
"19297","70",145.016511,"1",-37.827468,"17-Madden Gr/Swan St (Burnley)",1183
"19715","75,48",145.007772,"1",-37.81948,"21-Burnley St/Bridge Rd (Richmond)",819
"19457","70",145.016846,"1",-37.827248,"17-Madden Gr/Swan St (Burnley)",1322
"19712","75,48",145.008873,"1",-37.819535,"21-Burnley St/Bridge Rd (Richmond)",816
"19298","70",145.019554,"1",-37.826663,"18-Yarra Bvd/Swan St (Burnley)",1184
"19714","75,48",145.013401,"1",-37.820152,"22-Yarra Bvd/Bridge Rd (Richmond)",818
"19456","70",145.020617,"1",-37.82642,"18-Yarra Bvd/Swan St (Burnley)",1321
"19713","75,48",145.01397,"1",-37.820099,"22-Yarra Bvd/Bridge Rd (Richmond)",817
"19384","12,109",145.004041,"1",-37.810829,"22-McKay St/Victoria St (Richmond)",1257
"19735","12,109",145.00423,"1",-37.810976,"22-McKay St/Victoria St (Richmond)",836
"22561","75,48",145.016221,"1",-37.820019,"23-Hawthorn Bridge/Bridge Rd (Hawthorn)",1094
"22560","75,48",145.016371,"1",-37.81995,"23-Hawthorn Bridge/Bridge Rd (Hawthorn)",1093
"19385","12,109",145.006873,"1",-37.811111,"23-Flockhart St/Victoria St (Abbotsford)",1258
"19299","75,70",145.025443,"1",-37.827393,"29-Power St/Riversdale Rd (Hawthorn)",1185
"19736","12,109",145.007617,"1",-37.811313,"23-Leslie St/Victoria St (Richmond)",837
"19454","75,70",145.025709,"1",-37.827623,"29-Power St/Riversdale Rd (Hawthorn)",1320
"19737","12,109",145.010122,"1",-37.811509,"24-Burnley St/Victoria St (Richmond)",838
"19386","12,109",145.010385,"1",-37.811441,"24-Burnley St/Victoria St (Richmond)",1259
"20778","75",145.021027,"1",-37.820884,"25-St James Park/Burwood Rd (Hawthorn)",987
"20779","75",145.021115,"1",-37.820958,"25-St James Park/Burwood Rd (Hawthorn)",988
"20785","75",145.025713,"1",-37.82491,"28-Wattle Rd/Power St (Hawthorn)",994
"20784","75",145.025865,"1",-37.824778,"28-Wattle Rd/Power St (Hawthorn)",993
"18341","48",145.018607,"1",-37.817906,"24-Grattan St/Church St (Hawthorn)",183
"18589","48",145.018753,"1",-37.817971,"24-Hill St/Church St (Hawthorn)",705
"19738","109",145.012908,"1",-37.811826,"25-River Bvd/Victoria St (Richmond)",839
"19387","109",145.013239,"1",-37.811768,"25-River Bvd/Victoria St (Richmond)",1260
"20781","75",145.024583,"1",-37.821287,"26-Hawthorn Railway Station/Burwood Rd (Hawthorn)",990
"20780","75",145.024817,"1",-37.821453,"26-Hawthorn Railway Station/Burwood Rd (Hawthorn)",989
"20782","75",145.026275,"1",-37.821747,"27-Burwood Rd/Power St (Hawthorn)",991
"20783","75",145.026282,"1",-37.821468,"27-Power St/Burwood Rd (Hawthorn)",992
"18342","48",145.020602,"1",-37.815921,"25-Brook St/Church St (Hawthorn)",184
"18588","48",145.020982,"1",-37.815756,"25-Brook St/Church St (Hawthorn)",704
"19740","109",145.020775,"1",-37.812878,"27-Findon St/Barkers Rd (Hawthorn)",840
"19389","109",145.02062,"1",-37.812713,"27-Findon Cres/Barkers Rd (Kew)",1261
"18343","48",145.023252,"1",-37.813253,"26-Barkers Rd/Church St (Hawthorn)",185
"19391","109",145.023179,"1",-37.813026,"29-High St/Barkers Rd (Kew)",1262
"19742","48,109",145.023771,"1",-37.812964,"29-Barkers Rd/High St (Kew)",841
"19324","58",144.989349,"1",-37.838624,"126-Myrtle St/Toorak Rd (South Yarra)",1203
"18702","58",144.989504,"1",-37.838788,"126-Myrtle St/Toorak Rd (South Yarra)",770
"19325","58",144.992089,"1",-37.838986,"127-South Yarra Railway Station/Toorak Rd (South Yarra)",1204
"18703","58",144.992165,"1",-37.839131,"127-South Yarra Railway Station/Toorak Rd (South Yarra)",771
"19101","78",144.995784,"1",-37.839346,"50-Toorak Rd/Chapel St (South Yarra)",1121
"19326","58",144.995431,"1",-37.839376,"128-Chapel St/Toorak Rd (South Yarra)",1205
"18704","58",144.995823,"1",-37.839581,"128-Chapel St/Toorak Rd (South Yarra)",772
"18606","78",144.995503,"1",-37.839648,"50-Toorak Rd/Chapel St (South Yarra)",719
"18607","78",144.99528,"1",-37.841572,"49-Palermo St/Chapel St (South Yarra)",720
"19102","78",144.994973,"1",-37.842027,"49-Arthur St/Chapel St (South Yarra)",1122
"19103","78",144.994895,"1",-37.843639,"48-Wilson St/Chapel St (South Yarra)",1123
"18608","78",144.994651,"1",-37.843833,"48-Cliff St/Chapel St (South Yarra)",721
"18918","72",144.984863,"1",-37.84563,"27-Punt Rd/Commercial Rd (South Yarra)",23
"19132","72",144.985155,"1",-37.84577,"27-Punt Rd/Commercial Rd (Prahran)",1147
"18923","72",144.987413,"1",-37.845899,"28-Braille Library/Commercial Rd (South Yarra)",24
"19131","72",144.987556,"1",-37.846073,"28-Braille Library/Commercial Rd (Prahran)",1146
"18931","72",144.990583,"1",-37.846314,"29-Porter St/Commercial Rd (South Yarra)",25
"19130","72",144.990714,"1",-37.846514,"29-Porter St/Commercial Rd (Prahran)",1145
"18933","72",144.992271,"1",-37.846541,"30-Prahran Market/Commercial Rd (South Yarra)",26
"19104","78",144.994255,"1",-37.846701,"47-Malvern Rd/Chapel St (South Yarra)",1124
"19129","72",144.992425,"1",-37.846706,"30-Prahran Market/Commercial Rd (Prahran)",1144
"18934","72",144.994015,"1",-37.84676,"31-Chapel St/Commercial Rd (South Yarra)",27
"19128","72",144.994215,"1",-37.846934,"31-Chapel St/Malvern Rd (Prahran)",1143
"18609","78",144.994032,"1",-37.846976,"47-Commercial Rd/Chapel St (Prahran)",722
"18935","72",144.997807,"1",-37.847293,"32-Surrey Rd/Malvern Rd (South Yarra)",28
"19127","72",144.998042,"1",-37.84745,"32-Bendigo St/Malvern Rd (Prahran)",1142
"18936","72",145.000434,"1",-37.847653,"33-Francis St/Malvern Rd (South Yarra)",29
"19126","72",145.001155,"1",-37.847881,"33-Hobson St/Malvern Rd (South Yarra)",1141
"19105","78",144.993921,"1",-37.848948,"46-Chatham St/Chapel St (Prahran)",1125
"18610","78",144.993678,"1",-37.849106,"46-Chatham St/Chapel St (Prahran)",723
"13401","6",144.984047,"1",-37.850564,"28-Punt Rd/High St (Prahran)",326
"17606","6",144.984371,"1",-37.850758,"28-Punt Rd/High St (Windsor)",437
"14033","6",144.987727,"1",-37.85105,"29-Perth St/High St (Prahran)",328
"17605","6",144.987927,"1",-37.851207,"29-Perth St/High St (Windsor)",436
"14614","6",144.989731,"1",-37.851319,"30-Prahran Station/High St (Prahran)",329
"17604","6",144.989298,"1",-37.851392,"30-Prahran Station/High St (Windsor)",435
"19106","78",144.993494,"1",-37.851725,"45-High St/Chapel St (Prahran)",1126
"14728","6",144.993209,"1",-37.851756,"31-Chapel St/High St (Prahran)",330
"17603","6",144.993533,"1",-37.851951,"31-Chapel St/High St (Prahran)",434
"18611","78",144.993283,"1",-37.851956,"45-High St/Chapel St (Prahran)",724
"15699","6",144.996436,"1",-37.852199,"32-Hornby St/High St (Prahran)",332
"17602","6",144.996534,"1",-37.852354,"32-Hornby St/High St (Prahran)",433
"16610","6",144.998089,"1",-37.852434,"33-The Avenue/High St (Prahran)",334
"19569","3/3a,5,64,67,16",144.981437,"1",-37.852483,"29-Union St/St Kilda Rd (St Kilda)",1368
"16778","6",144.998607,"1",-37.852623,"33-The Avenue/High St (Prahran)",397
"19565","3/3a,5,64,67,16",144.981707,"1",-37.853002,"29-Union St/St Kilda Rd (St Kilda)",1364
"19107","78",144.993046,"1",-37.853989,"44-Duke St/Chapel St (Prahran)",1127
"18612","78",144.992827,"1",-37.854102,"44-Duke St/Chapel St (Windsor)",725
"19568","3/3a,5,64,67,16",144.982345,"1",-37.855031,"30-St Kilda Junction/St Kilda Rd (St Kilda)",1367
"19566","3/3a,5,64,67,16",144.982531,"1",-37.855296,"30-St Kilda Junction/St Kilda Rd (St Kilda)",1365
"19108","78",144.992647,"1",-37.856127,"43-Windsor Railway Station/Chapel St (Prahran)",1128
"19035","64,5",144.987406,"1",-37.856154,"31-Queens Way/Queens Way (Windsor)",113
"18613","78",144.992451,"1",-37.85624,"43-Windsor Railway Station/Chapel St (Windsor)",726
"19567","64,5",144.987495,"1",-37.856246,"31-Queens Way/Queens Way (St Kilda)",1366
"22110","3/3a,16",144.982331,"1",-37.856797,"131-St Kilda Rd/Fitzroy St (St Kilda)",1084
"22109","3/3a,16",144.982201,"1",-37.856966,"131-St Kilda Rd/Fitzroy St (St Kilda)",1083
"19109","78",144.992419,"1",-37.85742,"42-Dandenong Rd/Chapel St (Prahran)",1129
"18449","64,5",144.991691,"1",-37.857426,"32-Chapel St/Dandenong Rd (Windsor)",266
"19034","64,5",144.991996,"1",-37.857494,"32-Chapel St/Dandenong Rd (Windsor)",112
"18614","78",144.992155,"1",-37.857921,"42-Dandenong Rd/Chapel St (St Kilda East)",727
"22111","3/3a,16",144.980573,"1",-37.85793,"132-Princes St/Fitzroy St (St Kilda)",1085
"19704","67,3/3a",144.983356,"1",-37.857968,"31-Barkly St/St Kilda Rd (St Kilda)",809
"22112","3/3a,16",144.980194,"1",-37.858049,"132-Princes St/Fitzroy St (St Kilda)",1086
"19705","67,3/3a",144.983587,"1",-37.858261,"31-Barkly St/St Kilda Rd (St Kilda)",810
"20507","96",144.977257,"1",-37.859044,"132-St Kilda Station/Fitzroy St (St Kilda)",902
"20506","96",144.977637,"1",-37.859285,"132-St Kilda Station/Fitzroy St (St Kilda)",901
"19110","78",144.992081,"1",-37.859379,"41-St Michaels Grammar School/Chapel St (St Kilda East)",1130
"18615","78",144.991873,"1",-37.859529,"41-St Michaels Grammar School/Chapel St (St Kilda)",728
"20509","3/3a,96,16",144.977017,"1",-37.859932,"133-Canterbury Rd/Fitzroy St (St Kilda)",904
"19702","67,3/3a",144.984053,"1",-37.859945,"32-Alma Rd/St Kilda Rd (St Kilda)",807
"20508","3/3a,96,16",144.976772,"1",-37.86018,"133-Canterbury Rd/Fitzroy St (St Kilda)",903
"20511","3/3a,96,16",144.975273,"1",-37.860957,"134-Park St/Fitzroy St (St Kilda)",906
"19703","67,3/3a",144.984513,"1",-37.86098,"32-Alma Rd/St Kilda Rd (St Kilda)",808
"20510","3/3a,96,16",144.975258,"1",-37.861083,"134-Park St/Fitzroy St (St Kilda)",905
"19111","78",144.991732,"1",-37.861374,"40-Alma Rd/Chapel St (St Kilda East)",1131
"18616","78",144.99151,"1",-37.861577,"40-Alma Rd/Chapel St (St Kilda East)",729
"19701","67,3/3a",144.984892,"1",-37.862086,"33-Argyle St/St Kilda Rd (St Kilda)",806
"19700","67,3/3a",144.984893,"1",-37.862483,"33-Argyle St/St Kilda Rd (St Kilda)",805
"19112","78",144.991395,"1",-37.863324,"39-Argyle St/Chapel St (St Kilda East)",1132
"18617","78",144.991188,"1",-37.863392,"39-Argyle St/Chapel St (St Kilda East)",730
"19698","67,3/3a",144.985452,"1",-37.864069,"34-Inkerman St/St Kilda Rd (St Kilda)",803
"19697","67,3/3a",144.985901,"1",-37.865113,"34-Inkerman St/St Kilda Rd (St Kilda)",802
"20514","3/3a,96,16",144.973486,"1",-37.865197,"136-Alfred Square/The Esplanade (St Kilda)",909
"19113","78",144.991037,"1",-37.865201,"38-Inkerman St/Chapel St (St Kilda East)",1133
"20515","3/3a,96,16",144.973779,"1",-37.865293,"136-Alfred Square/The Esplanade (St Kilda)",910
"18618","78",144.990791,"1",-37.86544,"38-Inkerman St/Chapel St (St Kilda East)",731
"20518","3/3a,96,16",144.976835,"1",-37.866985,"138-Luna Park/The Esplanade (St Kilda)",911
"20519","3/3a,96,16",144.97721,"1",-37.867001,"138-Luna Park/The Esplanade (St Kilda)",912
"19136","3/3a,16",144.978585,"1",-37.867042,"32-Havelock St/Carlisle St (St Kilda)",1150
"18625","3/3a,16",144.981085,"1",-37.867067,"33-Barkly St/Carlisle St (St Kilda)",738
"19135","3/3a,16",144.981387,"1",-37.867253,"33-Barkly St/Carlisle St (St Kilda)",1149
"21963","67,3/3a",144.986636,"1",-37.867325,"35-Carlisle St/St Kilda Rd (St Kilda)",1079
"18624","3/3a,16",144.984006,"1",-37.867478,"34-Greeves St/Carlisle St (St Kilda)",737
"19119","3/3a,16",144.983969,"1",-37.867594,"34-Mitchell St/Carlisle St (St Kilda)",1137
"18623","3/3a,67,16",144.986566,"1",-37.867828,"35-St Kilda Rd/Carlisle St (St Kilda)",736
"19118","3/3a,16",144.987673,"1",-37.868081,"35-Brighton Rd/Carlisle St (St Kilda)",1136
"18620","3/3a,16",144.988685,"1",-37.86809,"36-St Kilda Town Hall/Carlisle St (St Kilda)",733
"19115","3/3a,16",144.98876,"1",-37.868226,"36-St Kilda Town Hall/Carlisle St (St Kilda)",1134
"18104","75,48",144.976664,"1",-37.815471,"9-Lansdowne St/Wellington Pde (Melbourne City)",603
"17891","96,86",144.97241,"1",-37.811523,"9-Spring St/Bourke St (Melbourne City)",472
"17882","96,86",144.972579,"1",-37.811544,"9-Spring St/Bourke St (Melbourne City)",465
"18093","75,48",144.977164,"1",-37.815453,"9-Lansdowne St/Wellington Pde (East Melbourne)",594
"18118","70",144.986857,"1",-37.824135,"7D-Olympic Boulevard (Melbourne City)",607
"20979","35",144.973246,"1",-37.811664,"0-Bourke St/Spring St (Melbourne City)",996
"18155","70",144.986751,"1",-37.823827,"7D-Olympic Boulevard (Melbourne City)",608
"17897","11,12,109",144.974488,"1",-37.812379,"10-Parliament Railway Station/Macarthur St (East Melbourne)",477
"17915","11,12,109",144.974368,"1",-37.81217,"10-Parliament Railway Station/Macarthur St (East Melbourne)",488
"19466","70",144.988436,"1",-37.824532,"8-Richmond Station/Swan St (Cremorne)",1331
"19278","70",144.989057,"1",-37.824677,"8-Richmond Station/Swan St (Richmond)",1174
"18103","75,48",144.979325,"1",-37.815769,"10-Jolimont Rd/Wellington Pde (East Melbourne)",602
"17880","86,96,35",144.972949,"1",-37.809676,"10-Albert St/Nicholson St (Fitzroy)",464
"18094","75,48",144.979791,"1",-37.81575,"10-Jolimont Rd/Wellington Pde (East Melbourne)",595
"17892","86,96,35",144.972899,"1",-37.809423,"10-Albert St/Nicholson St (East Melbourne)",473
"18006","11,12,109",144.975606,"1",-37.809695,"11-Albert St/Gisborne St (East Melbourne)",532
"17896","11,12,109",144.975728,"1",-37.80939,"11-Albert St/Gisborne St (East Melbourne)",476
"19465","70",144.993284,"1",-37.825092,"9-Lennox St/Swan St (Richmond)",1330
"19279","70",144.993484,"1",-37.82524,"9-Lennox St/Swan St (Richmond)",1175
"18102","75,48",144.983992,"1",-37.816246,"11-Jolimont Station-MCG/Wellington Pde (East Melbourne)",601
"18095","75,48",144.984819,"1",-37.816341,"11-Jolimont Station-MCG/Wellington Pde (East Melbourne)",596
"17895","11,12,30,109",144.976133,"1",-37.80828,"12-St Vincents Plaza/Victoria Pde (East Melbourne)",475
"18100","75,48",144.98697,"1",-37.816603,"13-Simpson St/Wellington Pde (East Melbourne)",600
"18097","75,48",144.986983,"1",-37.81654,"13-Simpson St/Wellington Pde (East Melbourne)",597
"19374","12,109",144.978344,"1",-37.808435,"13-Lansdowne St/Victoria Pde (Fitzroy)",1250
"19726","12,109",144.978806,"1",-37.808551,"13-Lansdowne St/Victoria Pde (East Melbourne)",829
"18098","75,48",144.989675,"1",-37.817388,"14-Punt Rd/Wellington Pde (Melbourne City)",598
"18099","75,48",144.990217,"1",-37.817533,"14-Punt Rd/Bridge Rd (Richmond)",599
"19728","12,109",144.982215,"1",-37.808925,"15-Smith St/Victoria Pde (East Melbourne)",830
"22100","12,109",144.982908,"1",-37.808919,"15-Smith St/Victoria Pde (Fitzroy)",1082
"19734","75,48",144.993577,"1",-37.818023,"15-Epworth Hospital/Bridge Rd (Richmond)",835
"19706","75,48",144.993808,"1",-37.817909,"15-Epworth Hospital/Bridge Rd (Richmond)",811
"19729","12,109",144.985738,"1",-37.809292,"16-Wellington St/Victoria Pde (East Melbourne)",831
"19377","12,109",144.986136,"1",-37.809271,"16-Wellington St/Victoria Pde (Collingwood)",1252
"19708","75,48",144.996499,"1",-37.818361,"17-Bosisto St/Bridge Rd (Richmond)",812
"19719","75,48",144.996639,"1",-37.818219,"17-Waltham St/Bridge Rd (Richmond)",823
"19731","12,109",144.990415,"1",-37.809795,"18-Hoddle St/Victoria Pde (Collingwood)",832
"19379","12,109",144.990644,"1",-37.809727,"18-Hoddle St/Victoria Pde (Collingwood)",1253
"19732","12,109",144.992551,"1",-37.809786,"19-North Richmond Railway Station/Victoria St (Richmond)",833
