STOP_ID, STOP_NAME,SA2_NAME,SA3_CODE,SA2_CODE
19598,23-Flemington Community Centre/Mt Alexander Rd (Flemington),Flemington,20603.0,206031115.0
17957,23-Stubbs St/Racecourse Rd (Flemington),Flemington,20603.0,206031115.0
18532,23-Stubbs St/Racecourse Rd (Flemington),Flemington,20603.0,206031115.0
19599,24-Mooltan St/Mt Alexander Rd (Flemington),Flemington,20603.0,206031115.0
19261,24-Mooltan St/Mt Alexander Rd (Flemington),Flemington,20603.0,206031115.0
18531,24-Collett St/Racecourse Rd (Kensington),Kensington,20604.0,206041121.0
17956,24-Victoria St/Racecourse Rd (Flemington),Flemington,20603.0,206031115.0
17955,25-Wellington St/Racecourse Rd (Flemington),Flemington,20603.0,206031115.0
18530,25-Wellington St/Racecourse Rd (Flemington),Flemington,20603.0,206031115.0
18529,26-Newmarket Plaza/Racecourse Rd (Kensington),Kensington,20604.0,206041121.0
17954,26-Newmarket Plaza/Racecourse Rd (Flemington),Flemington,20603.0,206031115.0
18528,28-Smithfield Rd/Racecourse Rd (Flemington),Flemington,20603.0,206031115.0
17953,28-Smithfield Rd/Racecourse Rd (Flemington),Flemington,20603.0,206031115.0
17952,29-Flemington Racecourse/Racecourse Rd (Flemington),Flemington,20603.0,206031115.0
18527,29-Flemington Racecourse/Racecourse Rd (Flemington),Flemington,20603.0,206031115.0
17951,30-Flemington Racecourse/Epsom Rd (Ascot Vale),Ascot Vale,20603.0,206031113.0
18526,30-Flemington Racecourse/Epsom Rd (Flemington),Flemington,20603.0,206031115.0
18525,31-Racing Victoria/400 Epsom Rd (Flemington),Flemington,20603.0,206031115.0
17950,31-Racing Victoria/161 Epsom Rd (Ascot Vale),Ascot Vale,20603.0,206031113.0
17934,64-Footscray Station/Leeds St (Footscray),Footscray,21303.0,213031348.0
17933,63-Footscray Market/Leeds St (Footscray),Footscray,21303.0,213031348.0
18509,63-Leeds St/Hopkins St (Footscray),Footscray,21303.0,213031348.0
17932,62-Nicholson St/Hopkins St (Footscray),Footscray,21303.0,213031348.0
18508,62-Nicholson St/Droop St (Footscray),Footscray,21303.0,213031348.0
17931,61-Geelong Rd/Droop St (Footscray),Footscray,21303.0,213031348.0
18507,61-Geelong Rd/Droop St (Footscray),Footscray,21303.0,213031348.0
17930,60-Tiernan St/Droop St (Footscray),Footscray,21303.0,213031348.0
18506,60-Tiernan St/Droop St (Footscray),Footscray,21303.0,213031348.0
17929,59-Droop St/Ballarat Rd (Footscray),Footscray,21303.0,213031348.0
18505,59-Droop St/Ballarat Rd (Footscray),Footscray,21303.0,213031348.0
18501,58-Ballarat Rd/Gordon St (Footscray),Footscray,21303.0,213031348.0
17928,58-Ballarat Rd/Gordon St (Footscray),Footscray,21303.0,213031348.0
18500,57-Titch St/Gordon St (Footscray),Footscray,21303.0,213031348.0
17927,57-Titch St/Gordon St (Footscray),Footscray,21303.0,213031348.0
18499,56-Edgewater Square/Gordon St (Maribyrnong),Maribyrnong,21303.0,213031349.0
17926,56-Edgewater Square/Gordon St (Maribyrnong),Maribyrnong,21303.0,213031349.0
19349,121-Weston St/Lygon St (Brunswick East),Brunswick East,20601.0,206011106.0
18713,121-Weston St/Lygon St (Brunswick East),Brunswick East,20601.0,206011106.0
19350,122-Glenlyon Rd/Lygon St (Brunswick East),Brunswick East,20601.0,206011106.0
18714,122-Glenlyon Rd/Lygon St (Brunswick East),Brunswick East,20601.0,206011106.0
19351,123-Albert St/Lygon St (Brunswick East),Brunswick East,20601.0,206011106.0
18715,123-Albert St/Lygon St (Brunswick East),Brunswick East,20601.0,206011106.0
19352,124-Victoria St/Lygon St (Brunswick East),Brunswick East,20601.0,206011106.0
18716,124-Victoria St/Lygon St (Brunswick East),Brunswick East,20601.0,206011106.0
19353,125-Blyth St/Lygon St (Brunswick East),Brunswick East,20601.0,206011106.0
18717,125-Blyth St/Lygon St (Brunswick East),Brunswick East,20601.0,206011106.0
19354,126-Stewart St/Lygon St (Brunswick East),Brunswick East,20601.0,206011106.0
18718,126-Stewart St/Lygon St (Brunswick East),Brunswick East,20601.0,206011106.0
19355,127-Albion St/Holmes St (Brunswick East),Brunswick East,20601.0,206011106.0
18719,127-Albion St/Lygon St (Brunswick East),Brunswick East,20601.0,206011106.0
17329,17-Ievers St/Royal Pde (Parkville),Parkville,20604.0,206041124.0
16730,17-Ievers St/Royal Pde (Parkville),Parkville,20604.0,206041124.0
17328,18-Princes Park/Royal Pde (Parkville),Parkville,20604.0,206041124.0
16729,18-Princes Park/Royal Pde (Parkville),Parkville,20604.0,206041124.0
17327,19-Brunswick Rd/Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
16728,19-Brunswick Rd/Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
21962,20-Barkly Square/Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
16727,20-Barkly Square/115 Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
17325,21-Glenlyon Rd/Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
16726,21-Brunswick Town Hall/Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
17324,22-Albert St/Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
16725,22-Albert St/Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
17323,23-Victoria St/Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
16724,23-Victoria St/Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
17322,24-Blyth St/Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
16723,24-Brunswick Baptist Church/Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
17321,25-Stewart St/Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
16722,25-Stewart St/Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
16721,26-Albion St/Sydney Rd (Brunswick),Brunswick,20601.0,206011105.0
18067,27-Royal Park Station/Royal Park (Parkville),Parkville,20604.0,206041124.0
18547,27-Royal Park Station/Royal Park (Parkville),Parkville,20604.0,206041124.0
18066,26-Melbourne Zoo/Royal Park (Parkville),Parkville,20604.0,206041124.0
18546,26-Melbourne Zoo/Royal Park (Parkville),Parkville,20604.0,206041124.0
18068,28-Park St/Royal Park (Parkville),Parkville,20604.0,206041124.0
18548,28-Park St/Royal Park (Parkville),Parkville,20604.0,206041124.0
18069,29-Brunswick Rd/Grantham St (Brunswick West),Brunswick West,20601.0,206011107.0
18549,29-Brunswick Rd/Royal Park (Parkville),Parkville,20604.0,206041124.0
18071,30-Union Square Shopping Centre/Grantham St (Brunswick West),Brunswick West,20601.0,206011107.0
18550,30-Union Square Shopping Centre/Grantham St (Brunswick West),Brunswick West,20601.0,206011107.0
18551,31-Dawson St/Grantham St (Brunswick West),Brunswick West,20601.0,206011107.0
18072,31-Grantham St/Dawson St (Brunswick West),Brunswick West,20601.0,206011107.0
18552,32-Foden St/Dawson St (Brunswick),Brunswick,20601.0,206011105.0
18073,32-Foden St/Dawson St (Brunswick),Brunswick,20601.0,206011105.0
18553,33-Daly St/Dawson St (Brunswick),Brunswick,20601.0,206011105.0
18074,33-South Daly St/Dawson St (Brunswick West),Brunswick West,20601.0,206011107.0
17866,9-Pelham St/Elizabeth St (Melbourne City),Melbourne City,20604.0,206041122.0
20492,11-Queensberry St/Peel St (North Melbourne),North Melbourne,20604.0,206041123.0
20493,11-Queensberry St/Peel St (North Melbourne),North Melbourne,20604.0,206041123.0
20491,12-Flemington Rd/Peel St (North Melbourne),North Melbourne,20604.0,206041123.0
20490,12-Flemington Rd/Peel St (North Melbourne),North Melbourne,20604.0,206041123.0
17868,10-Royal Melbourne Hospital/Royal Pde (Parkville),Parkville,20604.0,206041124.0
17867,10-Royal Melbourne Hospital/Royal Pde (Melbourne City),Melbourne City,20604.0,206041122.0
17858,9-William St/Victoria St (Melbourne City),Melbourne City,20604.0,206041122.0
17335,11-University of Melbourne/Royal Pde (Parkville),Parkville,20604.0,206041124.0
16736,11-University of Melbourne/Royal Pde (Parkville),Parkville,20604.0,206041124.0
17863,9-Howard St/Victoria St (Melbourne City),Melbourne City,20604.0,206041122.0
17334,12-Morrah St/Royal Pde (Parkville),Parkville,20604.0,206041124.0
16735,12-Morrah St/Royal Pde (Parkville),Parkville,20604.0,206041124.0
17859,10-Chetwynd St/Victoria St (Melbourne City),Melbourne City,20604.0,206041122.0
19591,14-Royal Melbourne Hospital/Flemington Rd (North Melbourne),North Melbourne,20604.0,206041123.0
17862,10-Chetwynd St/Victoria St (Melbourne City),Melbourne City,20604.0,206041122.0
19253,14-Royal Melbourne Hospital/Flemington Rd (Parkville),Parkville,20604.0,206041124.0
17333,13-Gatehouse St/Royal Pde (Parkville),Parkville,20604.0,206041124.0
16734,13-Gatehouse St/Royal Pde (Parkville),Parkville,20604.0,206041124.0
17332,14-Cemetery Road West/Royal Pde (Parkville),Parkville,20604.0,206041124.0
16733,14-Macarthur Rd/Royal Pde (Parkville),Parkville,20604.0,206041124.0
17331,15-Leonard St/Royal Pde (Parkville),Parkville,20604.0,206041124.0
16732,15-Leonard St/Royal Pde (Parkville),Parkville,20604.0,206041124.0
17860,11-Errol St/Victoria St (Melbourne City),Melbourne City,20604.0,206041122.0
17861,11-Victoria St/Errol St (North Melbourne),North Melbourne,20604.0,206041123.0
19590,12-North Melbourne Town Hall/Errol St (North Melbourne),North Melbourne,20604.0,206041123.0
17330,16-Walker St/Royal Pde (Parkville),Parkville,20604.0,206041124.0
19699,15-Murphy St/Flemington Rd (North Melbourne),North Melbourne,20604.0,206041123.0
16731,16-Visy Park/Royal Pde (Parkville),Parkville,20604.0,206041124.0
19251,12-North Melbourne Town Hall/Queensberry St (North Melbourne),North Melbourne,20604.0,206041123.0
20482,15-Murphy St/Flemington Rd (North Melbourne),North Melbourne,20604.0,206041123.0
19589,13-Curzon St/Queensberry St (North Melbourne),North Melbourne,20604.0,206041123.0
19592,16-Harker St/Flemington Rd (North Melbourne),North Melbourne,20604.0,206041123.0
19250,13-Curzon St/Queensberry St (North Melbourne),North Melbourne,20604.0,206041123.0
19254,16-Harker St/Flemington Rd (Parkville),Parkville,20604.0,206041124.0
18541,14-Abbotsford St/Queensberry St (North Melbourne),North Melbourne,20604.0,206041123.0
18061,14-Queensberry St/Abbotsford St (North Melbourne),North Melbourne,20604.0,206041123.0
18060,15-Arden St/Abbotsford St (North Melbourne),North Melbourne,20604.0,206041123.0
18540,15-Arden St/Abbotsford St (North Melbourne),North Melbourne,20604.0,206041123.0
18059,16-Haines St/Abbotsford St (North Melbourne),North Melbourne,20604.0,206041123.0
19256,19-Royal Childrens Hospital/Flemington Rd (North Melbourne),North Melbourne,20604.0,206041123.0
18539,16-Haines St/Abbotsford St (North Melbourne),North Melbourne,20604.0,206041123.0
19594,19-Royal Childrens Hospital/Flemington Rd (North Melbourne),North Melbourne,20604.0,206041123.0
18538,17-Canning St/Abbotsford St (North Melbourne),North Melbourne,20604.0,206041123.0
18063,23-Royal Park/Royal Park (Parkville),Parkville,20604.0,206041124.0
18058,17-Molesworth St/Abbotsford St (North Melbourne),North Melbourne,20604.0,206041123.0
18543,23-Royal Park/Royal Park (Parkville),Parkville,20604.0,206041124.0
18537,18-Erskine St/Abbotsford St (North Melbourne),North Melbourne,20604.0,206041123.0
18057,18-Chapman St/Abbotsford St (North Melbourne),North Melbourne,20604.0,206041123.0
18186,124-Batman Park/Spencer St (Melbourne City),Melbourne City,20604.0,206041122.0
18199,5-Bourke St/William St (Melbourne City),Melbourne City,20604.0,206041122.0
21232,1-Spencer St/Flinders St (Melbourne City),Melbourne City,20604.0,206041122.0
18210,5-Bourke St/William St (Melbourne City),Melbourne City,20604.0,206041122.0
17885,3-William St/Bourke St (Melbourne City),Melbourne City,20604.0,206041122.0
