STOP_ID, STOP_NAME,SA2_NAME,SA2-NAME,SA3-CODE,SA2-CODE
18854,Gowrie Station/Sages Rd (Glenroy),Glenroy,Glenroy,21003,210031438
2436,Fairleigh St/Box Forest Rd (Glenroy),Glenroy,Glenroy,21003,210031438
9108,South Circular Rd/Gladstone Park Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
7275,South Circular Rd/Gladstone Park Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
7284,Costain Ct/North Circular Rd (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
9116,Costain Ct/North Circular Rd (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
7285,Rylandes Dr/North Circular Rd (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
9117,Rylandes Dr/North Circular Rd (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
7274,Gladstone Park SC/Gladstone Park Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
9107,Gladstone Park SC/Gladstone Park Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
43462,Gladstone Park Dr/Mickleham Rd (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
42278,International Dr/Mickleham Rd (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
7286,Mickleham Rd/Rylandes Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
9118,Mickleham Rd/Rylandes Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
43461,Rylandes Dr/Mickleham Rd (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
43904,Mickleham Rd/Broadmeadows Rd (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
43459,Johnstone St/Broadmeadows Road Devn (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
9114,Oldfield Gr/Carrick Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
7282,Oldfield Gr/Carrick Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
43460,North Circular Rd/Broadmeadows Rd (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
9113,Dunfield Dr/Carrick Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
7281,Dunfield Dr/Carrick Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
9115,Claredale Ave/Carrick Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
7283,Claredale Ave/Carrick Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
9112,Pyke Dr/Carrick Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
23511,Pyke Dr/Carrick Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
20696,Barrington Cres/Carrick Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
7280,Barrington Cres/Carrick Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
7278,South Circular Rd/Carrick Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
9111,South Circular Rd/Carrick Dr (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
7277,Burnleigh Dr/South Circular Rd (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
9110,Burnleigh Dr/South Circular Rd (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
7276,School of the Good Shepherd/South Circular Rd (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
9109,School of the Good Shepherd/South Circular Rd (Gladstone Park),Gladstone Park,Gladstone Park,21005,210051245
9104,Tangemere Ave/Mickleham Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7271,Melrose Dr/Mickleham Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
9105,Scampton Cres/Mickleham Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7272,Andlon Ct/Mickleham Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
9547,Catherine Ave/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
9106,Lackenheath Dr/Mickleham Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7377,Catherine Ave/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7273,Londrew Ct/Mickleham Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7378,Trade Park Reserve/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
9548,Trade Park Reserve/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47196,Millar Rd/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7390,Derby St/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7379,Henderson Rd/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
20691,Henderson Rd/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7389,Strathconnon Sq/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
9557,Strathconnon Sq/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47745,Melrose Dr/Watson Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47746,Melrose Dr/Watson Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
20689,Forum Pl/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
9546,Sycamore Ave/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
20690,Lindaway Pl/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
9103,Dawson St/Broadmeadows Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
42277,Carrick Dr/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7270,Dawson St/Broadmeadows Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7375,Melrose Ct/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
40866,Leicester Sq/Coventry St (Tullamarine),Tullamarine,Tullamarine,21005,210051250
40885,Leicester Sq/Coventry St (Tullamarine),Tullamarine,Tullamarine,21005,210051250
9545,Carol Gr/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
9098,Malvern Ave/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7265,Caterpillar Dr/Melrose Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
9102,Tullamarine PS/Broadmeadows Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7269,Tullamarine PS/Broadmeadows Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47176,Beverage Dr/Tullamarine Park Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47177,Beverage Dr/Tullamarine Park Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47178,Assembly Dr/Tullamarine Park Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47179,Assembly Dr/Tullamarine Park Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47180,Lambeck Dr/Keilor Park Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47181,Lambeck Dr/Keilor Park Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47174,Prima Ct/Tullamarine Park Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47175,Prima Ct/Tullamarine Park Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47182,Commercial Ct/Lambeck Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47183,Commercial Ct/Lambeck Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47184,Aerolink Dr/Lambeck Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47185,Aerolink Dr/Lambeck Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
9099,Banksia Gr/Sharps Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7266,Banksia Gr/Sharps Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47171,Eumarella St/Sharps Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47173,Tullamarine Park Rd/Sharps Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47172,Coonamar St/Sharps Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
9100,Sharps Rd/Broadmeadows Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7267,Sharps Rd/Broadmeadows Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47186,Mareno Rd/Lambeck Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47187,Mareno Rd/Lambeck Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
9101,Birch Ave/Broadmeadows Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
7268,Birch Ave/Broadmeadows Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47189,Annandale Rd/Lambeck Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47188,Annandale Rd/Lambeck Dr (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47193,Sky Rd/South Centre Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47192,Sky Rd/South Centre Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47195,Mace Way/Link Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47194,Mace Way/Link Rd (Tullamarine),Tullamarine,Tullamarine,21005,210051250
47999,Melbourne Airport/Arrival Dr (Melbourne Airport),Melbourne Airport,Melbourne Airport,21005,210051248
47998,Melbourne Airport/Arrival Dr (Melbourne Airport),Melbourne Airport,Melbourne Airport,21005,210051248
47997,Melbourne Airport/Arrival Dr (Melbourne Airport),Melbourne Airport,Melbourne Airport,21005,210051248
47996,Melbourne Airport/Arrival Dr (Melbourne Airport),Melbourne Airport,Melbourne Airport,21005,210051248
23310,Aqua Gardens SC/Kings Rd (Sydenham),Sydenham,Sydenham,21301,213011339
23279,Roseleigh Bvd/Kings Rd (Sydenham),Sydenham,Sydenham,21301,213011339
23311,Roseleigh Bvd/Kings Rd (Sydenham),Sydenham,Sydenham,21301,213011339
20153,Overton Lea Bvd/Melton Hwy (Sydenham),Sydenham,Sydenham,21301,213011339
9709,Trickey Ave/Overton Lea Bvd (Sydenham),Sydenham,Sydenham,21301,213011339
9433,Milligan Pde/Overton Lea Bvd (Sydenham),Sydenham,Sydenham,21301,213011339
9245,Overton Lea Bvd/Melton Hwy (Sydenham),Sydenham,Sydenham,21301,213011339
9244,Arran Ct/Melton Hwy (Sydenham),Sydenham,Sydenham,21301,213011339
9923,Carrington St/Melton Hwy (Sydenham),Sydenham,Sydenham,21301,213011339
9243,Calder Park Dr/Melton Hwy (Sydenham),Sydenham,Sydenham,21301,213011339
9921,Calder Park Dr/Melton Hwy (Sydenham),Sydenham,Sydenham,21301,213011339
23280,Kings Rd/Hume Dr (Sydenham),Sydenham,Sydenham,21301,213011339
48768,Moonlight Tce/Hume Dr (Sydenham),Sydenham,Sydenham,21301,213011339
23281,Moonlight Tce/Hume Dr (Sydenham),Sydenham,Sydenham,21301,213011339
23286,Calder Park Dr/Hume Dr (Sydenham),Sydenham,Sydenham,21301,213011339
23304,Calder Park Dr/Hume Dr (Sydenham),Sydenham,Sydenham,21301,213011339
47570,Aqua Gardens SC/Kings Rd (Sydenham),Sydenham,Sydenham,21301,213011339
23309,Heritage Gdns/Hume Dr (Sydenham),Sydenham,Sydenham,21301,213011339
23307,Overton Lea Bvd/Hume Dr (Sydenham),Sydenham,Sydenham,21301,213011339
23026,Hume Dr/Overton Lea Bvd (Sydenham),Sydenham,Sydenham,21301,213011339
23306,Chittenup Bend/Hume Dr (Sydenham),Sydenham,Sydenham,21301,213011339
10298,Hume Dr/Overton Lea Bvd (Sydenham),Sydenham,Sydenham,21301,213011339
23285,Darwin St/Hume Dr (Sydenham),Sydenham,Sydenham,21301,213011339
23305,Darwin St/Hume Dr (Sydenham),Sydenham,Sydenham,21301,213011339
10297,Chittenup Bend/Overton Lea Bvd (Sydenham),Sydenham,Sydenham,21301,213011339
9712,Chittenup Bend/Overton Lea Bvd (Sydenham),Sydenham,Sydenham,21301,213011339
9711,Overton Lea Reserve/Overton Lea Bvd (Sydenham),Sydenham,Sydenham,21301,213011339
9435,Overton Lea Reserve/Overton Lea Bvd (Sydenham),Sydenham,Sydenham,21301,213011339
9710,Stagecoach Cres/Overton Lea Bvd (Sydenham),Sydenham,Sydenham,21301,213011339
9434,Stagecoach Cres/Overton Lea Bvd (Sydenham),Sydenham,Sydenham,21301,213011339
10685,Booth Way/Bond Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
11784,Booth Way/Bond Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
10798,MacKenzie Cl/Wellesley Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9949,MacKenzie Cl/Wellesley Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
46637,Salamander Dr/Wellesley Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9928,Kings Rd/Melton Hwy (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9248,Kings Rd/Melton Hwy (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9948,Warrego Pl/Palmerston Cres (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
10797,Warrego Pl/Palmerston Cres (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
45514,Watergardens Station/Watergardens Circuit Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
21129,Watergardens Station/Watergardens Circuit Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
21128,Watergardens Station/Watergardens Circuit Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
40693,Watergardens Station/Watergardens Circuit Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
21130,Watergardens Station/Watergardens Circuit Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
21135,Watergardens SC/Melton Hwy (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
23278,Watergardens Station/Watergardens Circuit Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
23418,Watergardens Station/Watergardens Circuit Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
47644,Watergardens Station/Watergardens Circuit Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
10796,Carnarvon Cl/Palmerston Cres (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9947,Carnarvon Cl/Palmerston Cres (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
40162,Watergardens SC/Watergardens Circuit Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
40160,Watergardens SC/Watergardens Circuit Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9927,McCubbin Dr/Melton Hwy (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
10793,Wentworth Dr/McCubbin Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
7574,Drysdale Ave/McCubbin Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
10795,64 Robertsons Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9946,65 Robertsons Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
23025,Keilor Lodge Reserve/Robertsons Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
23024,Keilor Lodge Reserve/Robertsons Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
10794,Overnewton College/Robertsons Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
8437,Overnewton College/Robertsons Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9258,Apollo Rd/Sunshine Ave (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9256,Koroit Pl/Apollo Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9936,Cocoparra Cres/Apollo Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
6736,Rutherglen Way/Sunshine Ave (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9259,Rutherglen Way/Sunshine Ave (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9255,Pindari Ave/Apollo Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9935,Pindari Ave/Apollo Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9955,Taylors Lakes SC/Melton Hwy (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
10803,Taylors Lakes SC/Melton Hwy (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9254,Chichester Dr/Apollo Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9934,Chichester Dr/Apollo Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
10682,Lady Nelson Way/Chichester Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
10683,Cocoparra Cres/Chichester Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
11782,Mallacoota Ct/Chichester Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9954,Verona Dr/Melton Hwy (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9933,Taylors Lakes Sec Col/Parmelia Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9253,Taylors Lakes Sec Col/Parmelia Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
10802,Truro Cres/Verona Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9932,Lionheart Ave/Parmelia Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9252,Lionheart Ave/Parmelia Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
10801,Penrhyn Ct/Verona Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
10800,Nordic Ave/Wellesley Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9951,Nordic Ave/Wellesley Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9251,Fastnet Dr/Parmelia Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9931,Fastnet Dr/Parmelia Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9250,Chichester Dr/Parmelia Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9930,Chichester Dr/Parmelia Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
10684,Reed Cres/Bond Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
11783,Reed Cres/Bond Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
10799,Lawson Ct/Wellesley Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9249,Melton Hwy/Parmelia Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
20111,Melton Hwy/Parmelia Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
9950,Newell Cl/Wellesley Dr (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
6734,Sunshine Ave/Apollo Rd (Taylors Lakes),Taylors Lakes,Taylors Lakes,21301,213011340
23299,Taylors Hill Bvd/Gourlay Rd (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
46031,Vaucluse Bvd/Hume Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
23301,St Kilda Pde/Hume Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
23300,Taylors Hill Village SC/Hume Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
46032,Taylors Hill Village SC/Hume Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
46034,Loddon Dr/Watervale Bvd (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
46055,Loddon Dr/Watervale Bvd (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
46056,Calder Park Dr/Loddon Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
46028,Calder Park Dr/Loddon Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
46026,Taylors Hill Ret Village/Calder Park Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
46057,Taylors Hill Ret Village/Calder Park Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
46030,Collins St/Hume Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
46029,Latrobe Tce/Hume Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
23302,Collins St/Hume Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
23303,Latrobe Tce/Hume Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
23283,Evergreen Ct/Hume Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
23287,Homestead Park/Calder Park Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
23284,Willowood Ct/Hume Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
46025,Homestead Park/Calder Park Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
23288,Southbank Walk/Calder Park Dr (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
22672,Gilson College/Taylors Rd (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
22671,Muscat Ave/Taylors Rd (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
22657,Jacaranda Dr/Taylors Rd (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
22670,Jacaranda Dr/Taylors Rd (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
46053,Taylors Rd/Watervale Bvd (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
22669,The Entrance/Taylors Rd (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
46054,Hindmarsh Way/Watervale Bvd (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
46027,Hindmarsh Way/Watervale Bvd (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
23357,Taylors Hill Village SC/Gourlay Rd (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
23355,Kirribilli Bvd/Gourlay Rd (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
22668,St Vincents Way/Taylors Rd (Taylors Hill),Taylors Hill,Taylors Hill,21304,213041360
40875,Holly Ct/Marigold Cres (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
40879,Wonga Pl/Adelaide Bvd (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
40874,Lupin Ct/Marigold Cres (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
40873,Alder Ct/Marigold Cres (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
40876,Vanderloo Rd/Marigold Cres (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
40872,Bush Mews/Rutherglen Cres (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
40878,Lanark Way/Primula Bvd (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
40880,Lanark Way/Adelaide Bvd (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
40877,Birk Ct/Gowanbrae Dr (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
40871,Lilac Mews/Rutherglen Cres (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
40881,Adelaide Bvd/Hannah Pascoe Dr (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
40870,Clover Ct/Bluebell Cres (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
40869,Bluebell Cres/Gowanbrae Dr (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
41032,Bluebell Cres/Gowanbrae Dr (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
40868,Gowanbrae Ret Village/Gowanbrae Dr (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
40884,Gowanbrae Ret Village/Gowanbrae Dr (Gowanbrae),Gowanbrae,Gowanbrae,21003,210031439
7630,Ogden St/Hilton St (Hadfield),Hadfield,Hadfield,21003,210031440
7505,Thames St/Hilton St (Hadfield),Hadfield,Hadfield,21003,210031440
7629,Oxford St/Hilton St (Hadfield),Hadfield,Hadfield,21003,210031440
7504,Regent St/Hilton St (Hadfield),Hadfield,Hadfield,21003,210031440
8424,Eileen St/West St (Hadfield),Hadfield,Hadfield,21003,210031440
8419,Dickinson St/South St (Hadfield),Hadfield,Hadfield,21003,210031440
8423,Middle St/West St (Hadfield),Hadfield,Hadfield,21003,210031440
10759,Princess St/South St (Hadfield),Hadfield,Hadfield,21003,210031440
10760,Cumberland Rd/South St (Hadfield),Hadfield,Hadfield,21003,210031440
8420,Everitt St/South St (Hadfield),Hadfield,Hadfield,21003,210031440
8422,Walter St/West St (Hadfield),Hadfield,Hadfield,21003,210031440
10762,Walter St/West St (Hadfield),Hadfield,Hadfield,21003,210031440
8421,Tassell St/South St (Hadfield),Hadfield,Hadfield,21003,210031440
10761,West St/South St (Hadfield),Hadfield,Hadfield,21003,210031440
2451,Kevin St/Derby St (Hadfield),Hadfield,Hadfield,21003,210031440
9538,Moray St/Sydney Rd (Hadfield),Hadfield,Hadfield,21003,210031440
7367,Major Rd/Sydney Rd (Hadfield),Hadfield,Hadfield,21003,210031440
7366,Box Forest Rd/Sydney Rd (Hadfield),Hadfield,Hadfield,21003,210031440
2233,Box Forest Rd/Sages Rd (Hadfield),Hadfield,Hadfield,21003,210031440
2234,Fawkner Memorial Park/Box Forest Rd (Hadfield),Hadfield,Hadfield,21003,210031440
2435,Fawkner Memorial Park/Box Forest Rd (Hadfield),Hadfield,Hadfield,21003,210031440
2235,Fairleigh St/Box Forest Rd (Hadfield),Hadfield,Hadfield,21003,210031440
2236,Box Forest Rd/East St (Hadfield),Hadfield,Hadfield,21003,210031440
2437,Box Forest Rd/East St (Hadfield),Hadfield,Hadfield,21003,210031440
7631,Richmond St/Hilton St (Hadfield),Hadfield,Hadfield,21003,210031440
7506,Richmond St/Hilton St (Hadfield),Hadfield,Hadfield,21003,210031440
7369,Fawkner Station/Sydney Rd (Hadfield),Hadfield,Hadfield,21003,210031440
9539,Fawkner Station/Sydney Rd (Hadfield),Hadfield,Hadfield,21003,210031440
6957,St Mark's Church/Sydney Rd (Hadfield),Hadfield,Hadfield,21003,210031440
2438,Domain St/East St (Hadfield),Hadfield,Hadfield,21003,210031440
2237,North St/East St (Hadfield),Hadfield,Hadfield,21003,210031440
8816,Fawkner Police Station/Sydney Rd (Hadfield),Hadfield,Hadfield,21003,210031440
2439,St James St/East St (Hadfield),Hadfield,Hadfield,21003,210031440
2238,Samson St/East St (Hadfield),Hadfield,Hadfield,21003,210031440
2239,Stratford St/East St (Hadfield),Hadfield,Hadfield,21003,210031440
2440,Stratford St/East St (Hadfield),Hadfield,Hadfield,21003,210031440
2441,Battersea St/East St (Hadfield),Hadfield,Hadfield,21003,210031440
2240,Exeter St/East St (Hadfield),Hadfield,Hadfield,21003,210031440
2442,Tristan Ct/East St (Hadfield),Hadfield,Hadfield,21003,210031440
2241,Talbot St/East St (Hadfield),Hadfield,Hadfield,21003,210031440
10757,Kingsley College/South St (Hadfield),Hadfield,Hadfield,21003,210031440
8417,Kingsley College/South St (Hadfield),Hadfield,Hadfield,21003,210031440
2443,South St/Derby St (Hadfield),Hadfield,Hadfield,21003,210031440
2242,South St/Derby St (Hadfield),Hadfield,Hadfield,21003,210031440
