,STOP_ID, STOP_NAME,SA3_NAME
499,6111,34-McCutcheon St/High St (Northcote),Northcote
500,6037,34-Bent St/High St (Northcote),Northcote
501,6110,35-Dennis St/High St (Northcote),Northcote
502,6036,35-Dennis St/High St (Northcote),Northcote
503,6035,36-Darebin Rd/High St (Thornbury),Thornbury
504,4463,26-Clarke St/St Georges Rd (Northcote),Northcote
505,4154,26-Clarke St/St Georges Rd (Northcote),Northcote
506,4462,25-Miller St/St Georges Rd (Fitzroy North),Fitzroy North
507,4153,25-Miller St/St Georges Rd (Fitzroy North),Fitzroy North
508,4464,27-Westbourne Gr/St Georges Rd (Northcote),Northcote
509,4461,24-Holden St/St Georges Rd (Fitzroy North),Fitzroy North
510,4155,27-Westbourne Gr/St Georges Rd (Northcote),Northcote
511,4152,24-Holden St/St Georges Rd (Fitzroy North),Fitzroy North
512,4460,23-Park St/St Georges Rd (Fitzroy North),Fitzroy North
513,4465,28-Sumner Ave/St Georges Rd (Northcote),Northcote
514,4151,23-Park St/St Georges Rd (Fitzroy North),Fitzroy North
515,4156,28-Sumner Ave/St Georges Rd (Northcote),Northcote
516,4466,29-Arthurton Rd/St Georges Rd (Northcote),Northcote
517,4157,29-Arthurton Rd/St Georges Rd (Northcote),Northcote
518,4468,30-Gladstone Ave/St Georges Rd (Northcote),Northcote
519,4158,30-Gladstone Ave/St Georges Rd (Northcote),Northcote
520,4469,31-Gadd St/St Georges Rd (Northcote),Northcote
521,4159,31-Bird Ave/St Georges Rd (Northcote),Northcote
522,6141,18-Scotchmer St/Nicholson St (Carlton North),Carlton North
523,6068,19-Holden St/Nicholson St (Fitzroy North),Fitzroy North
524,6142,19-Brunswick Rd/Nicholson St (Fitzroy),Fitzroy
525,6069,20-Miller St/Nicholson St (Fitzroy North),Fitzroy North
526,6143,20-Miller St/Nicholson St (Brunswick East),Brunswick East
527,6144,21-Glenlyon Rd/Nicholson St (Brunswick East),Brunswick East
528,6070,21-Glenlyon Rd/Nicholson St (Fitzroy North),Fitzroy North
529,6071,22-Albert St/Nicholson St (Brunswick East),Brunswick East
530,6145,22-Albert St/Nicholson St (Brunswick East),Brunswick East
531,6147,23-Blyth St/Nicholson St (Brunswick East),Brunswick East
532,18795,118-Pigdon St/Lygon St (Carlton North),Carlton North
533,19346,118-Pigdon St/Lygon St (Carlton North),Carlton North
534,19347,119-Park St/Lygon St (Carlton North),Carlton North
535,18711,119-Park St/Lygon St (Carlton North),Carlton North
536,18712,120-Brunswick Rd/Lygon St (Brunswick),Brunswick
537,19348,120-Brunswick Rd/Lygon St (Brunswick),Brunswick
538,6130,15-Gertrude St/Smith St (Fitzroy),Fitzroy
539,6056,15-Smith St/Gertrude St (Fitzroy),Fitzroy
540,6129,16-Peel St/Smith St (Collingwood),Collingwood
541,6131,14-Napier St/Gertrude St (Fitzroy),Fitzroy
542,6057,14-Napier St/Gertrude St (Fitzroy),Fitzroy
543,18051,12-St Vincents Plaza/Victoria Pde (Fitzroy),Fitzroy
544,6132,13-Brunswick St/Gertrude St (Fitzroy),Fitzroy
545,4450,13-Gertrude St/Brunswick St (Fitzroy),Fitzroy
546,4141,13-Gertrude St/Brunswick St (Fitzroy),Fitzroy
547,6058,13-Brunswick St/Gertrude St (Fitzroy),Fitzroy
548,4451,14-King William St/Brunswick St (Fitzroy),Fitzroy
549,4142,14-Hanover St/Brunswick St (Fitzroy),Fitzroy
550,4452,15-St David St/Brunswick St (Fitzroy),Fitzroy
551,4143,15-Bell St/Brunswick St (Fitzroy),Fitzroy
552,18009,10-Nicholson St/Victoria Pde (East Melbourne),East Melbourne
553,18050,10-Nicholson St/Victoria Pde (Carlton),Carlton
554,17878,11-Melbourne Museum/Nicholson St (Fitzroy),Fitzroy
555,17894,11-Melbourne Museum/Nicholson St (Fitzroy),Fitzroy
556,6059,12-Moor St/Nicholson St (Fitzroy),Fitzroy
557,18010,9-La Trobe St/Victoria St (Melbourne City),Melbourne City
558,6133,12-Moor St/Nicholson St (Fitzroy),Fitzroy
559,18049,9-Victoria St/La Trobe St (Melbourne City),Melbourne City
560,6061,13-Johnston St/Nicholson St (Fitzroy),Fitzroy
561,6135,13-Johnston St/Nicholson St (Carlton),Carlton
562,18011,8-Exhibition St/La Trobe St (Melbourne City),Melbourne City
563,18048,8-Exhibition St/La Trobe St (Melbourne City),Melbourne City
564,19494,7-RMIT University/Swanston St (Melbourne City),Melbourne City
565,19691,7-RMIT University/Swanston St (Melbourne City),Melbourne City
566,19492,4-Queensberry St/Swanston St (Carlton),Carlton
567,19693,4-Queensberry St/Swanston St (Carlton),Carlton
568,18789,112-Lygon St/Elgin St (Carlton),Carlton
569,19694,3-Lincoln Square/Swanston St (Carlton),Carlton
570,19491,3-Lincoln Square/Swanston St (Carlton),Carlton
571,19341,113-Lytton St/Lygon St (Carlton),Carlton
572,18790,113-Lytton St/Lygon St (Carlton),Carlton
573,19340,112-Lygon St/Elgin St (Carlton),Carlton
574,18791,114-Princes St/Lygon St (Carlton North),Carlton North
575,19342,114-Princes St/Lygon St (Carlton North),Carlton North
576,19489,1-Melbourne University/Swanston St (Carlton),Carlton
577,17871,7-Queen Victoria Market/Elizabeth St (Melbourne City),Melbourne City
578,19696,1-Melbourne University/Swanston St (Carlton),Carlton
579,17856,7-Queen Victoria Market/Elizabeth St (Melbourne City),Melbourne City
580,18205,9-Queen Victoria Market/Peel St (North Melbourne),North Melbourne
581,18206,9-Queen Victoria Market/39 Peel St (North Melbourne),North Melbourne
582,17857,8-Peel St/Victoria St (Melbourne City),Melbourne City
583,18204,10-Victoria St/Peel St (West Melbourne),West Melbourne
584,18203,10-Victoria St/Peel St (West Melbourne),West Melbourne
585,17864,8-Peel St/Victoria St (Melbourne City),Melbourne City
586,17869,9-Pelham St/Elizabeth St (Melbourne City),Melbourne City
587,19504,19-Shrine of Remembrance/St Kilda Rd (Melbourne City),Melbourne City
588,19679,19-Shrine of Remembrance/St Kilda Rd (Melbourne City),Melbourne City
589,19681,17-Grant St-Police Memorial/St Kilda Rd (Southbank),Southbank
590,19502,17-Grant St-Police Memorial/St Kilda Rd (Southbank),Southbank
591,18232,20-Kings Way/Sturt St (Southbank),Southbank
592,18224,20-Kings Way/Sturt St (Southbank),Southbank
593,18218,118-Sturt St/Kings Way (Southbank),Southbank
594,18231,19-Miles St/Sturt St (Southbank),Southbank
595,18225,19-Miles St/Sturt St (Southbank),Southbank
596,18230,18-Grant St/Sturt St (Southbank),Southbank
597,18226,18-Grant St/Sturt St (Southbank),Southbank
598,18229,17-Southbank Bvd/Sturt St (Southbank),Southbank
599,18227,17-Southbank Bvd/Sturt St (Southbank),Southbank
600,18217,117-York St/Kings Way (South Melbourne),South Melbourne
601,18223,117-York St/Kings Way (South Melbourne),South Melbourne
602,22612,116-City Rd/Kings Way (Southbank),Southbank
603,18233,116-City Rd/Kings Way (Southbank),Southbank
604,17877,1-Flinders Street Railway Station/Elizabeth St (Melbourne City),Melbourne City
605,18089,4-Elizabeth St/Flinders St (Melbourne City),Melbourne City
606,17850,1-Flinders Street Railway Station/Elizabeth St (Melbourne City),Melbourne City
607,18176,4-Elizabeth St/Flinders St (Melbourne City),Melbourne City
608,4324,126-City Rd/Clarendon St (South Melbourne),South Melbourne
609,18215,115-Casino/Southbank/Queens Bridge St (Southbank),Southbank
610,18450,115-Casino East/Queens Bridge St (Southbank),Southbank
611,4125,126-City Rd/Clarendon St (South Melbourne),South Melbourne
612,18087,3-Market St/Flinders St (Melbourne City),Melbourne City
613,18214,1-Flinders St/Queens Bridge St (Melbourne City),Melbourne City
614,18178,3-Market St/Flinders St (Melbourne City),Melbourne City
615,18465,1-Flinders St/Queens Bridge St (Melbourne City),Melbourne City
616,18466,2-Flinders Lane/Market St (Melbourne City),Melbourne City
617,18184,125-Clarendon St/Whiteman St (Southbank),Southbank
618,20494,126-City Rd/Light Rail (South Melbourne),South Melbourne
619,19304,125-Port Junction/79 Whiteman St (Southbank),Southbank
620,20495,126-City Rd/Light Rail (South Melbourne),South Melbourne
621,18467,3-William St/Flinders Lane (Melbourne City),Melbourne City
622,17908,3-William St/Collins St (Melbourne City),Melbourne City
623,21234,2-Melbourne Aquarium/Flinders St (Melbourne City),Melbourne City
624,18197,124A-Casino/MCEC/Clarendon St (Southbank),Southbank
625,17903,3-William St/Collins St (Melbourne City),Melbourne City
626,19369,125A-Southbank Tram Depot/Light Rail (South Melbourne),South Melbourne
627,21233,2-Melbourne Aquarium/Flinders St (Melbourne City),Melbourne City
628,18469,4-Collins St/William St (Melbourne City),Melbourne City
629,19721,125A-Southbank Tram Depot/Light Rail (South Melbourne),South Melbourne
630,18185,124A-Casino/MCEC/Clarendon St (Southbank),Southbank
631,18211,4-Collins St/William St (Melbourne City),Melbourne City
632,17886,4-Queen St/Bourke St (Melbourne City),Melbourne City
633,17596,4-Queen St/Bourke St (Melbourne City),Melbourne City
634,18196,124-Batman Park/Spencer St (Melbourne City),Melbourne City
635,21231,1-Spencer St/Flinders St (Melbourne City),Melbourne City
636,6045,26-Walker St/High St (Northcote),Northcote
637,6119,26-Walker St/High St (Northcote),Northcote
638,6046,25-Clifton Hill Interchange/Queens Pde (Clifton Hill),Clifton Hill
639,6120,25-Clifton Hill Interchange/Queens Pde (Clifton Hill),Clifton Hill
640,6047,24-Michael St/Queens Pde (Clifton Hill),Clifton Hill
641,22559,22-Scotchmer St/St Georges Rd (Fitzroy North),Fitzroy North
642,6121,24-Gold St/Queens Pde (Fitzroy North),Fitzroy North
643,4150,22-Scotchmer St/St Georges Rd (Fitzroy North),Fitzroy North
644,6048,23-Wellington St/Queens Pde (Clifton Hill),Clifton Hill
645,6122,23-Wellington St/Queens Pde (Clifton Hill),Clifton Hill
646,4458,21-Alfred Cres/St Georges Rd (Fitzroy North),Fitzroy North
647,4149,21-Alfred Cres/St Georges Rd (Fitzroy North),Fitzroy North
648,6049,22-Smith St/Queens Pde (Clifton Hill),Clifton Hill
649,6123,22-Smith St/Queens Pde (Clifton Hill),Clifton Hill
650,21092,57-Queens Pde/Toorak Rd (Camberwell),Camberwell
651,19425,57-Glendale St/Riversdale Rd (Surrey Hills),Surrey Hills
652,19424,58-Wattle Park/Riversdale Rd (Surrey Hills),Surrey Hills
653,19776,58-Wattle Park/1013 Riversdale Rd (Surrey Hills),Surrey Hills
654,21093,58-Warrigal Rd/Burwood Hwy (Camberwell),Camberwell
655,21094,58-Warrigal Rd/Burwood Hwy (Burwood),Burwood
656,19783,56-Elgar Rd/Whitehorse Rd (Box Hill),Box Hill
657,19423,59-Alandale St/Riversdale Rd (Surrey Hills),Surrey Hills
658,19418,56-Elgar Rd/Whitehorse Rd (Box Hill),Box Hill
659,19777,59-Alandale St/Riversdale Rd (Surrey Hills),Surrey Hills
660,21096,59-Gilmour St/Burwood Hwy (Burwood),Burwood
661,21095,59-Somers St/Burwood Hwy (Burwood),Burwood
662,19422,60-Ferndale St/Riversdale Rd (Surrey Hills),Surrey Hills
663,19779,60-Ferndale St/Riversdale Rd (Surrey Hills),Surrey Hills
664,19782,57-Nelson Rd/Whitehorse Rd (Box Hill),Box Hill
665,19419,57-Nelson Rd/Whitehorse Rd (Box Hill),Box Hill
666,21097,60-Roslyn St/Burwood Hwy (Burwood),Burwood
667,21098,60-Millicent St/Burwood Hwy (Burwood),Burwood
668,19421,61-Elgar Rd/Riversdale Rd (Surrey Hills),Surrey Hills
669,19781,58-Box Hill Central/Whitehorse Rd (Box Hill),Box Hill
670,21099,61-Presbyterian Ladies College/Burwood Hwy (Burwood),Burwood
671,21100,61-Presbyterian Ladies College/Burwood Hwy (Burwood),Burwood
672,21102,62-Elgar Rd/Burwood Hwy (Burwood),Burwood
673,21101,62-Elgar Rd/Burwood Hwy (Burwood),Burwood
674,21103,63-Deakin University/Burwood Hwy (Burwood),Burwood
675,21104,63-Deakin University/Burwood Hwy (Burwood),Burwood
676,21105,64-Station St/Burwood Hwy (Burwood),Burwood
677,21106,64-Station St/Burwood Hwy (Burwood),Burwood
678,21107,65-Starling St/Burwood Hwy (Burwood),Burwood
679,21108,65-Starling St/Burwood Hwy (Burwood),Burwood
680,21109,66-Middleborough Rd/Burwood Hwy (Burwood),Burwood
681,21110,66-Middleborough Rd/Burwood Hwy (Burwood),Burwood
682,21111,67-Old Burwood Rd/Burwood Hwy (Burwood East),Burwood East
683,21112,67-Old Burwood Rd/Burwood Hwy (Burwood East),Burwood East
684,21113,68-Benwerrin Reserve/Burwood Hwy (Burwood East),Burwood East
685,21114,68-Benwerrin Reserve/Burwood Hwy (Burwood East),Burwood East
686,21115,69-Keats St/Burwood Hwy (Burwood East),Burwood East
687,21116,69-Highview Gr/Burwood Hwy (Burwood East),Burwood East
688,21117,70-Blackburn Rd/Burwood Hwy (Burwood East),Burwood East
689,21118,70-Blackburn Rd/Burwood Hwy (Burwood East),Burwood East
690,21119,71-Sevenoaks Rd/Burwood Hwy (Burwood East),Burwood East
691,21120,71-Sevenoaks Rd/Burwood Hwy (Burwood East),Burwood East
692,21121,72-Lakeside Dr/Burwood Hwy (Burwood East),Burwood East
693,21122,72-Lakeside Dr/Burwood Hwy (Burwood East),Burwood East
694,21123,73-Springvale Rd/Burwood Hwy (Burwood East),Burwood East
695,21124,73-Springvale Rd/Burwood Hwy (Vermont South),Vermont South
696,21126,74-Stanley Rd/Burwood Hwy (Vermont South),Vermont South
697,21125,74-Stanley Rd/Burwood Hwy (Vermont South),Vermont South
698,21127,75-Vermont South Shopping Centre/Burwood Hwy (Vermont South),Vermont South
699,21074,48-Orrong Cres/Camberwell Rd (Camberwell),Camberwell
700,21075,48-Glen Iris Rd/Camberwell Rd (Camberwell),Camberwell
701,19411,49-Northcote Ave/Whitehorse Rd (Balwyn),Balwyn
702,19434,48-Cooloongatta Rd/Riversdale Rd (Camberwell),Camberwell
703,21076,49-Tyrone St/Camberwell Rd (Camberwell),Camberwell
704,18737,49-Northcote Ave/Whitehorse Rd (Balwyn),Balwyn
705,19766,48-Cooloongatta Rd/Riversdale Rd (Camberwell),Camberwell
706,21077,49-Wilson Gr/Camberwell Rd (Camberwell),Camberwell
707,19433,49-Glyndon Rd/Riversdale Rd (Camberwell),Camberwell
708,21079,50-Smith Rd/Camberwell Rd (Camberwell),Camberwell
709,19767,49-Glyndon Rd/Riversdale Rd (Camberwell),Camberwell
710,21078,50-Fordham Gardens/Camberwell Rd (Camberwell),Camberwell
711,18479,50-Wharton St/Whitehorse Rd (Surrey Hills),Surrey Hills
712,19412,50-Wharton St/Whitehorse Rd (Surrey Hills),Surrey Hills
713,19432,50-Wattle Valley Rd/Riversdale Rd (Canterbury),Canterbury
714,19768,50-Wattle Valley Rd/Riversdale Rd (Canterbury),Canterbury
715,21080,51-Toorak Rd/Camberwell Rd (Camberwell),Camberwell
716,19413,51-Narrak Rd/Whitehorse Rd (Balwyn),Balwyn
717,18738,51-Narrak Rd/Whitehorse Rd (Mont Albert),Mont Albert
718,21081,52-Summerhill Rd/Toorak Rd (Camberwell),Camberwell
719,19431,51-Highfield Rd/Riversdale Rd (Canterbury),Canterbury
720,21082,52-Summerhill Rd/Toorak Rd (Camberwell),Camberwell
721,19769,51-Highfield Rd/Riversdale Rd (Camberwell),Camberwell
722,19430,52-Lockhart St/Riversdale Rd (Camberwell),Camberwell
723,19414,53-Union Rd/Whitehorse Rd (Balwyn),Balwyn
724,19770,52-Lockhart St/Riversdale Rd (Camberwell),Camberwell
725,19786,53-Union Rd/Whitehorse Rd (Surrey Hills),Surrey Hills
726,21083,53-Highfield Rd/Toorak Rd (Camberwell),Camberwell
727,21084,53-Lithgow St/Toorak Rd (Camberwell),Camberwell
728,19429,53-Essex Rd/Riversdale Rd (Surrey Hills),Surrey Hills
729,19771,53-Essex Rd/Riversdale Rd (Camberwell),Camberwell
730,21085,54-Oberwyl Rd/Toorak Rd (Camberwell),Camberwell
731,19785,54-Inglisby Rd/Whitehorse Rd (Mont Albert),Mont Albert
732,21086,54-Grandview Ave/Toorak Rd (Camberwell),Camberwell
733,19416,54-Inglisby Rd/Whitehorse Rd (Mont Albert),Mont Albert
734,19428,54-Through Rd/Riversdale Rd (Surrey Hills),Surrey Hills
735,19772,54-Through Rd/Riversdale Rd (Camberwell),Camberwell
736,21087,55-Through Rd/Toorak Rd (Camberwell),Camberwell
737,21088,55-Beryl St/Toorak Rd (Camberwell),Camberwell
738,19427,55-Union Rd/Riversdale Rd (Surrey Hills),Surrey Hills
739,19773,55-Union Rd/Riversdale Rd (Canterbury),Canterbury
740,21089,56-Barkly St/Toorak Rd (Camberwell),Camberwell
741,21090,56-Alfred Rd/Toorak Rd (Camberwell),Camberwell
742,19426,56-Warrigal Rd/Riversdale Rd (Surrey Hills),Surrey Hills
743,19774,56-Warrigal Rd/Riversdale Rd (Surrey Hills),Surrey Hills
744,19417,55-Hood St/Whitehorse Rd (Mont Albert),Mont Albert
745,19784,55-Hood St/Whitehorse Rd (Mont Albert),Mont Albert
746,21091,57-Fairview Ave/Toorak Rd (Camberwell),Camberwell
747,19775,57-Glendale St/Riversdale Rd (Surrey Hills),Surrey Hills
748,18428,52-Halstead St/Hawthorn Rd (Caulfield North),Caulfield North
749,19015,52-Halstead St/Hawthorn Rd (Caulfield North),Caulfield North
750,19078,60-Glenhuntly Shops/Glenhuntly Rd (Caulfield East),Caulfield East
751,18403,60-Glenhuntly Shops/Glenhuntly Rd (Glen Huntly),Glen Huntly
752,19079,61-Glenhuntly Railway Station/Glenhuntly Rd (Caulfield South),Caulfield South
753,18404,61-Glenhuntly Railway Station/Glenhuntly Rd (Glen Huntly),Glen Huntly
754,18429,51-Balaclava Rd/Hawthorn Rd (Caulfield North),Caulfield North
755,18645,51-Hawthorn Rd/Balaclava Rd (Caulfield North),Caulfield North
756,18464,51-Hawthorn Rd/Balaclava Rd (Caulfield North),Caulfield North
757,19016,51-Balaclava Rd/Hawthorn Rd (Caulfield North),Caulfield North
758,19081,62-Grange Rd/Glenhuntly Rd (Caulfield East),Caulfield East
759,18405,62-Grange Rd/Glenhuntly Rd (Glen Huntly),Glen Huntly
760,18463,52-Caulfield Park Bowling Club/Balaclava Rd (Caulfield North),Caulfield North
761,19082,63-Maroona Rd/Glenhuntly Rd (Carnegie),Carnegie
762,18646,52-Caulfield Park Bowling Club/Balaclava Rd (Caulfield North),Caulfield North
763,18406,63-Maroona Rd/Glenhuntly Rd (Carnegie),Carnegie
